4-Feb-1999,Walking uphill in the wind at Punchbowl with no difficulty
4-Feb-1999,Fresh papaya and chocolate croissant for breakfast
4-Feb-1999,Nikita likes the base of her neck scratched
4-Feb-1999,Paddy the cat finally appeared and look so cute pawing the air at bugs I think
4-Feb-1999,Bob got an ant shower - they had a nest in shower-head
4-Feb-1999,Speaking with Kara everyday 
4-Feb-1999,Leisurely touring
4-Feb-1999,Electric blue koi - unfortunately it is dye
14-Feb-1999,Memories of Hawaii
14-Feb-1999,Church with Susie - a lady went up for communion with a bright green parrot on her shoulder
14-Feb-1999,Susie took off the last day we were there
14-Feb-1999,A sea turtle popped out of the sea near Bob - Susie and I saw the turtle too
14-Feb-1999,Walking on the beach at W-------
14-Feb-1999,More leis as I left
14-Feb-1999,Plans to see each other again
14-Feb-1999,Fresh pineapple
14-Feb-1999,"Kara - 1st place in World Geography with ""Crossroads of Europe - Belgium"""
14-Feb-1999,Kelly 1st place county - Decomposing Sweeteners
14-Feb-1999,Valentine roses from Bob - one for each daughter
14-Feb-1999,Eating oysters at Bob V's house and meeting his friends
14-Feb-1999,My Dad shucking steamed oysters for me
14-Feb-1999,"Kara's rose ""box"" with a heart necklace from Bruno"
14-Feb-1999,Giving out gifts from Hawaii
14-Feb-1999,Beauty of palm tree picture in basement - Pacific Splendor by Casey
15-Feb-1999,Bob has the day off - President's Day
15-Feb-1999,"Kelly came in to say ""Goodbye! I Love you!"" before school even thought she is aggravated with us"
15-Feb-1999,Margaret came and everyone prayed and took communion together
15-Feb-1999,My hair is thick and wavy; short sassy and stylish
15-Feb-1999,Kelly's friend made her a budget which included get a boyfriend and fewer school lunches
15-Feb-1999,My new lens allow me to read my Bible easily again
16-Feb-1999,Mom came to my Pamidronate treatment - the needle was painless
16-Feb-1999,Pancake supper for Shrove Tuesday - no one had to cook
16-Feb-1999,Lighting my Jerusalem candle
16-Feb-1999,Conversation with Kimberly
17-Feb-1999,Wearing make-up everyday again
17-Feb-1999,Two people complimented me on how well I looked yesterday
17-Feb-1999,I feel good physically!
19-Feb-1999,Painting Kara's fingernails blue and gold for spirit day
19-Feb-1999,Phone conversations with Gillie and Nancy
19-Feb-1999,Ian and Gillian from St Paul’s in Belgium are getting married
19-Feb-1999,A leisurely hot bath using plumier scented soap
19-Feb-1999,Energy for daily chores
19-Feb-1999,Cooked dinner last night (spaghetti) and did a lot of clean up too!
19-Feb-1999,Gillies melanoma on back of knee was superficial  not connected to lymph's
19-Feb-1999,Kim sounds bright and cheerful on phone again
19-Feb-1999,Derek got a work-study job on campus
19-Feb-1999,I have attended Sunday church regularly since January
24-Feb-1999,Attended Faith Christian Academy's last basketball game of season with Kara - boys won with basket as the clock expired!
24-Feb-1999,Shopping jaunt to Tyson's corner - both Kara and Kelly found clothes they like
24-Feb-1999,Kelly later said it was our best shopping spree ever! And she likes wearing red
24-Feb-1999,"Bob was as ever, patient and took naps in the wheelchair while I was in dressing rooms with the girls"
24-Feb-1999,Am attending Sunday church every week now
24-Feb-1999,Will attend Wednesday communion at Holy Trinity during Lent
24-Feb-1999,Kara raids everyone's closet to dress for spirit days at school - my Western shirt - grandma's sweater
24-Feb-1999,Sitting beside Bob watching a movie and munching popcorn
24-Feb-1999,Kim has not felt ill in a long while!
26-Feb-1999,Kelly found her drivers' permit the day after we got her a new one - in the reverse side of her winter coat!
26-Feb-1999,Excellent check-up at NCI
26-Feb-1999,So far so good reducing my pain meds
26-Feb-1999,Doing the same Bible study Nan does
11-Mar-1999,Found my diamond on Kim's mattress cover after searching for a day - had been scrubbing walls
11-Mar-1999,Kelly's in the science fair again
11-Mar-1999,There was a snow day
11-Mar-1999,Went through Baltimore due to a snowstorm and bought Rhebbs on the way to NJ
11-Mar-1999,Cathy A. did Mary Kay make-up for all of us - such fun to help the girls pick out the best colors
11-Mar-1999,BJ did my ironing for the trip
11-Mar-1999,Lunch with Margaret R. - wants to introduce me to some people
11-Mar-1999,Big fluffy snowflakes the size of quarters
11-Mar-1999,The first crocus in Mom and Dad's garden
11-Mar-1999,Ginger's enthusiastic greetings - she wants a tail scratch
11-Mar-1999,Kara's pleasure at shooting basketball
11-Mar-1999,Kara's excitement to be a gymnast if only for a few months
11-Mar-1999,The Patricia emerald - a rare 12 sided uncut stone
11-Mar-1999,Showing the girls some of the equipment I used as a microbiologist
11-Mar-1999,The diversity and creativity of musical instruments thru the ages
11-Mar-1999,2 skulls for a drum
11-Mar-1999,The power of Van Gogh colors - I thought I might never see one again
11-Mar-1999,Kara dancing and singing to the Scarlet Pimpernel with headphones on
11-Mar-1999,Kim inspired by play music to play French horn again
11-Mar-1999,Holding Kelly's hand at the play 
20-Mar-1999,Bob is attending a men's retreat perhaps he will meet a friend
20-Mar-1999,Being at the Social Studies Fair with Kara - excitement and joy
20-Mar-1999,Kim may have found a roommate for next year - acquaintance from Chaplain's committee
20-Mar-1999,Long chat with Bob in the hot tub
20-Mar-1999,Cappuccino jelly bellies
20-Mar-1999,"Kim got safely back to Baylor - last plane out of Hagerstown in snowstorm - yelled ""Wait for me! As agent was closing jet way in Pittsburgh"
20-Mar-1999,"3 snowstorms in March - last one a glorious 10"" but melted quickly"
20-Mar-1999,Bob shooting baskets with Kara
20-Mar-1999,The crocus survived the snowstorms
20-Mar-1999,Kim and I got haircuts together just before returning to school
22-Mar-1999,"Successful men's' retreat for Bob - he returned enthused about his growing faith, possible new friends, Bible study"
22-Mar-1999,Bob rough housing with Kara and hoisting Kelly over his shoulder for free tickles
22-Mar-1999,Making progress on finishing Kara's doll
22-Mar-1999,The sense that whenever I die my life will be complete by God's plan for me and not a tragic early ending
22-Mar-1999,The absolute faith that after a time of grief my family will go forward living life to its fullest in a personal relationship with Jesus
22-Mar-1999,After the winter comes spring
22-Mar-1999,Talking with me made Sue F's 1st chemo easier to deal with!
22-Mar-1999,Spotted my first robins of the year
22-Mar-1999,Chatting with Kelly about her friends
22-Mar-1999,Lamb dinner (Bob V's B-day) with chocolate pie for Sandy's B-day
22-Mar-1999,"Kelly - 1st place at science fair Regional's and has special award, too!"
22-Mar-1999,"Rubbing Kelly's back with ""Mr. Smiley"""
22-Mar-1999,Reading Bible to Kara
22-Mar-1999,"Lunch with Mom, Dad, and BJ"
23-Mar-1999,"Mom made me breakfast as a treat, soft boiled eggs, cinnamon toast, grapefruit"
23-Mar-1999,"Bought 3 books, one for each girl on their wedding day"
23-Mar-1999,Wondered where I could wait for mom comfortably. She was serving pizza at FCA while I was in book fair shopping. Teacher provided me a soft chair and grandparents letters to tape.  Fun to help someone else for a change!
23-Mar-1999,With a heavier bat Kim is a slugger in softball
23-Mar-1999,Kim has new roommates for '99-00
23-Mar-1999,Kara now has a glow in the dark stars and planets on her walls and furniture
23-Mar-1999,Easter egg trees
28-Mar-1999,Dinner with friends - our 1st social engagement with new friends from IBC
28-Mar-1999,Bob and Kara went to the State Science Fair - Kelly's Decomposing Sweetness won 2nd place
28-Mar-1999,Resurrection bodies - see a full spectrum of light? Hear a full spectrum of sound? - no more pain
28-Mar-1999,Watching movies with Kara and Bob
28-Mar-1999,Bob walked through the eye clinic just as I got word the doctor would see me immediately
28-Mar-1999,Radiation can keep my left eye from getting worse - few side effects
28-Mar-1999,2 new bathing suits with sewn in pads - one very colorful!
28-Mar-1999,Shooting baskets with Kara
28-Mar-1999,Jeannie is coming to visit us in July after conference in Toronto
28-Mar-1999,Bare black trees against a brilliant sunset
28-Mar-1999,Bunches of daffodils along Rock Creek Parkway 0 in the midst of DC-a mini wilderness
28-Mar-1999,The star sapphire has been replaced in my miniature - after months of waiting I can wear my engagement ring again
28-Mar-1999,"Deep, velvety, purple violets"
5-Apr-1999,Weeding the garden with Kelly and listening to her most embarrassing moments
5-Apr-1999,Preparing breakfast for Kara's friends at her Spring Fever Party
5-Apr-1999,Watching movies in bed and eating popcorn
5-Apr-1999,Curly hair!
5-Apr-1999,"Spring flowers - daffodils, forsythia, grape hyacinth, flowering trees"
5-Apr-1999,"Dying Easter eggs with Becky, Kelly, and Kara - confetti and glitter"
5-Apr-1999,"Watching the girls hunt for plastic eggs in Grandmas' yard, filled with candy and 10 quarters"
5-Apr-1999,Bob has found an early morning men's prayer group
5-Apr-1999,"Colleen R called - ""lost a boob to become a model"" - galloping her horse alone now"
5-Apr-1999,Planning to landscape the yard 
5-Apr-1999,"I desire low maintenance, but oh how I like flowers - bulbs maybe"
5-Apr-1999,Dad's pleasure with diabetic Rhebs
5-Apr-1999,Dowling's are getting to stay in Brussels Belgium for another tour!
5-Apr-1999,"Watching Kara hunt eggs in our living room, dining room - hardest egg to find was on the widow sill behind the curtain"
5-Apr-1999,Kelly thinks she lost her tan with exfoliating cream
9-Apr-1999,"Grandmom with a big grin, riding Kara's bike to our house"
9-Apr-1999,Beautiful cherry blossoms around the tidal basin
9-Apr-1999,A 2-year old beaver has called the tidal basin home and likes cherry wood! (make that 2 beavers)
9-Apr-1999,Granny Lou sent Kelly and Kara cards to celebrate their success with Science Fair and History Fair
9-Apr-1999,Kim completed her first pre-cal exam!
9-Apr-1999,I am doing better getting Mom's kitchen clean after dinner again
9-Apr-1999,Kara's enthusiasm to get sponsors for the school work-a-thon
9-Apr-1999,Dad taught a man to align a vehicle and got a 10% discount on his tire purchase plus a hearty thanks
9-Apr-1999,Grandmom arrived for Kelly's dermatologist appointment in the midst of a false bomb scare
9-Apr-1999,Kara's friend found her ruby ring
14-Apr-1999,Pleasure in planning a perennial flower garden in front yard
14-Apr-1999,"My Doctor - ""you have so much hair I almost did not recognize you!"""
14-Apr-1999,The fragrance of freshly mown grass
14-Apr-1999,We are getting tax refunds
14-Apr-1999,Kim passed her pre-calculus exam - 79
14-Apr-1999,A surprise visit from Mary W.
14-Apr-1999,We talk with Kim every few days
14-Apr-1999,Grandad startled a squirrel nibbling birdseed in the garage.  It jumped on his arm and over his shoulder to escape.  I wonder who was the most frightened?
14-Apr-1999,Mommy/K/Kode
14-Apr-1999,WV puts a sad face for payments and a smiley face for refunds on the tax forms
16-Apr-1999,Last radiation treatment for my eyes - Bob called the clinic to hear me ring the bell 3 times in celebration
17-Apr-1999,"Drove to the Bridle Path Inn, Ashville, NC."
17-Apr-1999,"Hungry Mother State Park, Forks of Ivy, water tower painted like a hot air balloon with a basket gondola"
17-Apr-1999,Red tips sprinkled in puffs of lavender through the woods
17-Apr-1999,"Sharing old times and creating new memories with Beth and Shep, Nancy and Tim, Carol and Fred"
17-Apr-1999,"Happy Birthday, Beth (46 years young)"
17-Apr-1999,Wine tasting at the Biltmore
17-Apr-1999,Handicapped emblem rated us front door parking
17-Apr-1999,I rode in the oldest still operational OTIS elevator in a private residence (1895)
17-Apr-1999,Tulips in full bloom
17-Apr-1999,We plan to meet again in October
19-Apr-1999,Kara had a bunch of daffodils for me on my return
19-Apr-1999,Kelly had spent several hours cleaning a very cluttered house
21-Apr-1999,Mom made me poached eggs for breakfast
21-Apr-1999,Kara climbed the rope to ring the bell
21-Apr-1999,Long chat with Kim about her future
21-Apr-1999,Kelly is generous with her friends - buys pregnancy kit
21-Apr-1999,My doctor says I am doing well!
21-Apr-1999,"Barbara Johnson has a book out called ""Joy Journal"""
21-Apr-1999,There was one medium CK shirt left when I returned Kelly's defective one
22-Apr-1999,Mama Robin likes Bob's mulching and is building a nest over our front door
22-Apr-1999,Resting in bed while Bob read me e-mails from family and friends
22-Apr-1999,Radiation rash looks like tattoo of blusher on my cheeks
22-Apr-1999,"A day with no agenda, got up late and puttered around plenty of time for Bible study"
22-Apr-1999,Kim succeeded in untangling the forms to take CALCULUS this summer in Hagerstown and get credit at Baylor
22-Apr-1999,Finishing Kara's doll
23-Apr-1999,Once again my X-rays are good
23-Apr-1999,BJ has come to do some ironing for me
23-Apr-1999,Mom found two robin's eggs on the ground in the garden - we placed them in the nest over the door
23-Apr-1999,Ginger dog always greets me and wants her tail scratched
23-Apr-1999,I made cheese and bean roll-ups for dinner
23-Apr-1999,Watching the stars come out with Bob
23-Apr-1999,Weekly chats with Nan
23-Apr-1999,A special card from Kim covered with TX blue bonnets!  Envelope filled with puffy white clouds
24-Apr-1999,Solitude with Bob
24-Apr-1999,Mama robin was on the nest with the eggs I placed there this morning
27-Apr-1999,"Kara is so pleased with her new haircut - about 6"" shorter and cut different lengths in the front to frame her face"
27-Apr-1999,Kelly kicked in the first goal in her first game of soccer
27-Apr-1999,Only Kelly could have such varied excuses for being late - 2 draw bridges got lost and police burst in front of them
27-Apr-1999,Chatted about Kelly's friends
27-Apr-1999,Soaking in the hot tub
27-Apr-1999,Kim called just to tell us how much she appreciates our unconditional love and she loves us
27-Apr-1999,Kara desires to be baptized at IBC
29-Apr-1999,Bob's daily calls
29-Apr-1999,Kara's pinky is not broken
29-Apr-1999,Kelly's note that she missed not having dinner with us
29-Apr-1999,Arm massage is so relaxing
29-Apr-1999,A bulb catalog - shall order tulips for Fall planting
29-Apr-1999,Beautiful beds of red and yellow tulips in full bloom now
29-Apr-1999,Minister does give a homily at the Wednesday communion and healing each week
29-Apr-1999,Mom and BJ take me to church every Wednesday
30-Apr-1999,Paco Amy's spread wings
1-May-1999,"Walked through the airport, did not use a wheelchair the entire trip"
1-May-1999,Drinks without alcohol are called virgin
1-May-1999,"Playing the slots - won some, lost some"
1-May-1999,Small fish swam right up to me as I sat very still in the water
1-May-1999,"Snorkeling with Bob - saw the tail of a ray, needle fish, rockfish, angel fish, parrot fish and many more"
1-May-1999,Riding a bamboo raft on the Martha Brae River - so relaxing
1-May-1999,Bob poled the raft for about 20 minutes while guide carved a calabash for us
1-May-1999,Scent of fresh allspice
1-May-1999,Blue Mountain coffee
1-May-1999,I can drink a glass of wine
1-May-1999,Mayan nobility considered crossed eyes and elongated foreheads beautiful
1-May-1999,To be deformed was to be a god - i.e.. 6 fingered person
1-May-1999,Dancing at the Captain's cocktail party and in the piano bar with Bob
1-May-1999,Watching the stars on the top deck
1-May-1999,Upgraded rooms with champagne from our travel agent
1-May-1999,Mark's concern for my well being
1-May-1999,Towel creations wearing sunglasses made by our steward
1-May-1999,"My ""cigar box"" of herbal teas"
1-May-1999,The magician sliding in and out of handcuffs
1-May-1999,Chocolates on our pillows
1-May-1999,Collecting freebie diamond earrings for Kara and Kelly
1-May-1999,Lobster in my room when I had a headache
1-May-1999,Lots of professional photographers
1-May-1999,Shells from Grand Cayman
1-May-1999,Safe travel home
11-May-1999,Mom went with me for my monthly IV
11-May-1999,Spring Hills sent my garden early and replacing it - no problem
11-May-1999,"Kara's mother's day card - ""I don't know what I'd do without you"" violas"
11-May-1999,Kara sleeping in my bed
11-May-1999,"Kelly "" I missed you mom. I love you"""
11-May-1999,Looking at prom pictures
11-May-1999,Kelly has a snip of tie from Crazy Horse
11-May-1999,Kelly called Grandmom regularly 
11-May-1999,Kelly never has any cash
11-May-1999,Kelly has her first job at Jules Ice Cream
11-May-1999,Kim thinks Derek is the right man for her
11-May-1999,Bob and Kim are driving home from Waco together
11-May-1999,Kim has a cheaper apartment and a new roommate for next year
11-May-1999,Antherium - from the Reeves
12-May-1999,Kelly snuggled in bed with me before school while bleaching her lip
12-May-1999,Mama robin stays on her next now as we bang in and out of the front door
12-May-1999,Practicing memory verses with Kara
12-May-1999,A voice from the past to say how much starting a joy journal had meant to them
12-May-1999,Radiation rash on face is gone
12-May-1999,Kelly missed Daddy making juice every morning
13-May-1999,Kim spent her day with me at the hospital - routine testing
13-May-1999,Kim and I went to Ruby Tuesday's for lunch
13-May-1999,Kelly's art work won some prizes. 3rd Place - moth in craypas Van Gogh style.  Honorable mention - “Huggies Baby” - completed other half of picture
13-May-1999,Kara moved right into intermediate gym class after one lesson
13-May-1999,Lovely Mother's Day card from Bob
14-May-1999,Slept in this morning
14-May-1999,Mama robin's eggs have hatched and I can hear soft chirps above front door
14-May-1999,Snap dragons are in full bloom
14-May-1999,"Derek ""dropped"" Kim - silver necklace with fraternity letters - similar to getting pinned at USNA"
15-May-1999,Made a homemade ice cream cake for Kim's birthday
15-May-1999,Watched Mama robin feed her babies a worm
15-May-1999,Watched cruise video
15-May-1999,Flowers and chocolate (Belgium) from Kelly; book of Mom's Day verses from Kim; viola plant and special card from Kara
15-May-1999,Bob made homemade waffles; Kelly made strawberry butter
15-May-1999,Sue F. called still has a positive attitude
15-May-1999,"Gorgeous iris, white with purple edge and solid purple"
19-May-1999,Nan - to discuss my concerns
19-May-1999,I am never erased from the prayer list in Kara's class
19-May-1999,Virginia called before leaving for Maine to find out how we are doing and share how her church prays for our family
19-May-1999,Kim left out labeled baggies for each of us to take homemade chocolate chip cookies
19-May-1999,Kelly sensed my sorrow watching Father of the Bride and quietly hugged me
21-May-1999,Bob surprised us with tickets to Star Wars: The Phantom Menace - It was enjoyable! Despite poor reviews
21-May-1999,Beginning to get things put away after our cruise and Kim's return
21-May-1999,The CAT scan was actually a little better than the last one according to my doctor
21-May-1999,How water again - the tank sprang a leak 2 days ago
21-May-1999,Mama robin hatched 3 eggs - the baby birds have feathers now
22-May-1999,Beautiful full red rose from Dad
22-May-1999,"Kelly shaved her legs with cold water and shaved off all her ""goose bumps"""
22-May-1999,Mom helped Bob turn the garden 
22-May-1999,We all worked in the yard together
23-May-1999,Attending church together
23-May-1999,Kim had the thought that maybe each time I go to church my cancer goes away a little bit more
23-May-1999,Minister quoted statistic that church goers live longer by 10% over non-church goers
23-May-1999,Assembling Starry Night puzzle with Kim. I think I shall glue it when it is complete
24-May-1999,A lipstick smudge from Kim as she left for her first day's work at Cracker Barrel
24-May-1999,Bob cleaned the van after transporting muddy children - bike ride C&O canal
24-May-1999,Beautiful butterfly globe music box
1-Jun-1999,My neighbor enjoys my snapdragons from her kitchen window while eating breakfast
1-Jun-1999,Spring Hill flowers arrived today in great shape
1-Jun-1999,"Kara's elementary school graduation she had 2, one in Brussels, one in Martinsburg"
1-Jun-1999,Visiting Kim at Cracker Barrel
1-Jun-1999,Surprising girl's by adopting Holly a collie chow retriever mix?
1-Jun-1999,Bob is still out numbered - Holly is a female
1-Jun-1999,Holly unwinds toilet paper
1-Jun-1999,Holly clicks her snappers at her tail
1-Jun-1999,Holly is a gentle giant
1-Jun-1999,Holly follows me around and wants to play (5 months old)
1-Jun-1999,Eating dinner out on the deck
1-Jun-1999,Delicious cheesecake made by Kelly for Grandmom's birthday
1-Jun-1999,Bob has a girl who will always go running with him - Holly
11-Jun-1999,You look too young to be married for 26 years - nurse at cancer center
11-Jun-1999,1 dozen roses for my 26th wedding anniversary
